,ID,RA,DEC,z,z_Err,flag,source,comments,totobs,totexp
872,b'020206347',36.401115,-4.541373,0.629,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
873,b'020206351',36.479881,-4.54105,0.895,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
874,b'020206423',36.432572,-4.541873,0.203,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
875,b'020206536',36.72698,-4.541214,0.902,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
876,b'020206650',36.730899,-4.541572,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
877,b'020206766',36.454103,-4.542168,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
878,b'020206865',36.518987,-4.540086,0.695,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
879,b'020207243',36.371954,-4.539797,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
880,b'020207357',36.382544,-4.539505,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
881,b'020207417',36.588755,-4.538902,0.897,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
882,b'020208003',36.655462,-4.537845,0.693,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
883,b'020208119',36.759852,-4.537084,0.64,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
884,b'020208154',36.648674,-4.539214,0.443,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
885,b'020208279',36.659686,-4.537334,0.72,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
886,b'020208306',37.003341,-4.536966,0.536,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
887,b'020208314',36.521405,-4.537527,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
888,b'020208524',36.875845,-4.536044,0.728,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
889,b'020208567',36.743639,-4.540236,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
890,b'020208804',36.474048,-4.537692,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
891,b'020208889',36.427033,-4.535436,1.323,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
892,b'020209023',36.639213,-4.536453,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
893,b'020209058',36.560032,-4.535313,0.881,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
894,b'020209077',36.545072,-4.535005,1.467,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
895,b'020209122',36.481403,-4.535379,1.097,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
896,b'020209205',36.959634,-4.539238,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
897,b'020209270',36.824682,-4.534283,0.612,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
898,b'020209292',36.431912,-4.534549,0.587,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
899,b'020209351',36.655253,-4.534578,0.427,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
900,b'020209439',36.59477,-4.534208,0.813,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
901,b'020209485',36.394237,-4.533687,0.807,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
902,b'020209599',36.500563,-4.534401,0.774,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
903,b'020209681',36.786545,-4.533826,0.634,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
904,b'020209727',36.593524,-4.533112,0.798,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
905,b'020209873',36.282578,-4.533549,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
906,b'020210102',36.564825,-4.532719,0.66,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
907,b'020210197',36.397067,-4.532809,0.808,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
908,b'020210340',36.675044,-4.532379,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
909,b'020210386',36.375923,-4.53194,1.101,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
910,b'020210462',36.542879,-4.531487,0.824,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
911,b'020210524',36.781478,-4.534161,0.075,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
912,b'020210669',36.448774,-4.531133,0.882,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
913,b'020210745',36.516993,-4.530787,0.898,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
914,b'020210753',36.334156,-4.53097,0.849,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
915,b'020210829',36.667178,-4.533363,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
916,b'020211050',36.42938,-4.530364,1.092,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
917,b'020211121',36.626954,-4.53204,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
918,b'020211361',36.895063,-4.52946,2.688,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
919,b'020211561',36.585235,-4.528862,1.013,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
920,b'020211716',36.792205,-4.529127,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
921,b'020211809',36.684107,-4.529171,0.296,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
922,b'020211821',36.632738,-4.529099,0.625,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
923,b'020211869',36.295935,-4.528944,0.85,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
924,b'020211993',36.336118,-4.528014,0.17,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
925,b'020212062',36.562586,-4.527896,0.884,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
926,b'020212118',36.459248,-4.527502,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
927,b'020212123',36.668632,-4.52863,0.634,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
928,b'020212333',36.915896,-4.527426,0.746,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
929,b'020212349',36.493635,-4.531474,0.265,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
930,b'020212447',36.478059,-4.52744,0.619,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
931,b'020212454',36.697959,-4.527256,0.497,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
932,b'020212485',36.829018,-4.527093,0.318,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
933,b'020212498',36.42467,-4.52702,0.883,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
934,b'020212924',36.267624,-4.525634,0.498,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
935,b'020213317',36.535709,-4.525986,0.822,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
936,b'020213432',36.433473,-4.524623,0.657,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
937,b'020213579',36.841888,-4.524711,0.625,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
938,b'020213612',36.29017,-4.524632,0.696,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
939,b'020213689',36.392431,-4.523942,0.933,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
940,b'020213729',36.792655,-4.523691,0.874,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
941,b'020213805',36.837634,-4.524035,0.61,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
942,b'020213809',36.633452,-4.523494,0.867,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
943,b'020213876',36.332975,-4.523803,0.661,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
944,b'020213891',36.53381,-4.523496,0.824,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
945,b'020213952',36.628757,-4.523731,0.724,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
946,b'020213962',36.725878,-4.52303,0.636,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
947,b'020214079',36.484294,-4.523268,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
948,b'020214081',36.949791,-4.522686,0.436,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
949,b'020214096',36.564829,-4.52336,0.816,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
950,b'020214103',36.571613,-4.523629,0.602,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
951,b'020214119',36.468176,-4.523228,0.814,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
952,b'020214122',36.799451,-4.522825,1.175,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
953,b'020214151',36.376229,-4.522999,0.348,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
954,b'020214211',36.287792,-4.524047,0.914,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
955,b'020214279',36.560973,-4.52228,0.4,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
956,b'020214280',36.748737,-4.522693,0.918,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
957,b'020214339',36.718198,-4.52155,0.96,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
958,b'020214384',36.540783,-4.521988,0.665,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
959,b'020214417',36.313527,-4.522503,0.889,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
960,b'020214425',36.933455,-4.521933,0.632,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
961,b'020214473',36.794708,-4.522332,1.015,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
962,b'020214529',36.710503,-4.522113,0.961,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
963,b'020214552',36.931951,-4.523056,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
964,b'020214661',36.625725,-4.522871,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
965,b'020214950',36.871218,-4.52163,0.306,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
966,b'020214992',36.660888,-4.520443,0.81,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
967,b'020215079',36.693895,-4.520982,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
968,b'020215090',36.781794,-4.521964,0.318,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
969,b'020215117',36.680385,-4.520178,0.935,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
970,b'020215177',36.843158,-4.520179,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
971,b'020215183',36.924776,-4.520217,0.894,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
972,b'020215197',36.676348,-4.520423,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
973,b'020215270',36.354571,-4.520574,2.173,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
974,b'020215283',36.634643,-4.521811,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
975,b'020215317',36.656364,-4.520177,1.214,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
976,b'020215344',36.822235,-4.520901,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
977,b'020215390',36.622767,-4.521196,0.257,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
978,b'020215423',36.759969,-4.520259,0.658,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
979,b'020215453',36.656995,-4.520132,0.562,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
980,b'020215493',36.502588,-4.520512,1.168,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
981,b'020215508',36.334919,-4.519571,0.608,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
982,b'020215565',36.809731,-4.520645,0.995,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
983,b'020215785',37.056409,-4.519027,0.526,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
984,b'020215902',36.900823,-4.518604,0.662,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
985,b'020215915',36.271557,-4.518585,0.699,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
986,b'020215973',36.733433,-4.518425,1.326,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
987,b'020215999',36.638555,-4.519705,0.694,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
988,b'020216160',36.439416,-4.518375,0.268,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
989,b'020216163',36.432712,-4.518783,0.882,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
990,b'020216195',36.916988,-4.519147,0.547,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
991,b'020216270',36.679348,-4.518829,0.789,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
992,b'020216357',37.053612,-4.517466,0.71,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
993,b'020216459',36.539774,-4.519022,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
994,b'020216630',36.586633,-4.517177,0.711,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
995,b'020216720',36.545872,-4.516702,0.829,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
996,b'020216734',36.783366,-4.516698,1.019,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
997,b'020216885',36.878842,-4.517214,0.525,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
998,b'020216956',36.917798,-4.516191,0.894,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
999,b'020216992',36.911765,-4.516349,0.89,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1000,b'020217059',36.737228,-4.516681,0.826,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
1001,b'020217175',36.645702,-4.516062,0.685,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1002,b'020217326',36.728454,-4.515508,0.651,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1003,b'020217404',36.687523,-4.516045,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1004,b'020217447',36.919459,-4.515345,0.636,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1005,b'020217505',36.642546,-4.51694,0.315,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1006,b'020217530',36.918664,-4.514836,0.532,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1007,b'020217551',36.601353,-4.515292,0.641,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1008,b'020217656',36.353843,-4.516864,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1009,b'020217716',36.609658,-4.514492,0.641,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1010,b'020217753',36.542812,-4.514674,0.793,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1011,b'020217779',37.041723,-4.514168,0.527,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1012,b'020217783',36.674358,-4.514637,0.255,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1013,b'020217824',36.632675,-4.51478,0.313,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1014,b'020217826',36.887645,-4.517348,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1015,b'020217854',36.330938,-4.518062,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1016,b'020217881',36.416738,-4.516149,0.21,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1017,b'020217899',36.606195,-4.514654,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1018,b'020218043',36.6412,-4.514103,0.364,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1019,b'020218053',36.434482,-4.514833,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1020,b'020218102',36.950843,-4.513474,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1021,b'020218259',37.012876,-4.513762,0.216,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1022,b'020218266',36.699337,-4.513621,1.352,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1023,b'020218307',36.533838,-4.513122,0.484,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1024,b'020218366',36.499704,-4.51351,0.889,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1025,b'020218399',36.880587,-4.513961,1.199,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
1026,b'020218418',36.344548,-4.513211,0.476,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1027,b'020218574',36.945715,-4.512545,1.056,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1028,b'020218602',36.471184,-4.513177,0.618,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1029,b'020218664',36.472206,-4.513049,0.614,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1030,b'020218790',36.566961,-4.5127,0.655,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1031,b'020218804',36.57568,-4.512699,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1032,b'020218874',36.431822,-4.513193,0.768,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1033,b'020218902',36.2764,-4.513827,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1034,b'020219036',36.665218,-4.512632,0.446,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
1035,b'020219199',36.465862,-4.512458,0.734,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1036,b'020219226',36.758296,-4.514765,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1037,b'020219233',36.827543,-4.513693,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1038,b'020219544',36.297757,-4.511405,0.916,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1039,b'020219767',36.450729,-4.511068,0.711,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1040,b'020220275',36.882004,-4.51017,0.781,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1041,b'020220378',36.374053,-4.510885,0.738,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1042,b'020220587',36.995071,-4.511351,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1043,b'020220718',36.6543,-4.509479,0.732,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1044,b'020220735',36.410799,-4.509537,0.423,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1045,b'020221045',36.458559,-4.511572,0.577,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1046,b'020221340',36.576004,-4.508971,0.903,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1047,b'020222035',36.370347,-4.5094,0.58,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1048,b'020222063',36.452253,-4.509153,0.862,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1049,b'020222163',36.741125,-4.507964,0.252,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1050,b'020222232',36.707987,-4.5074,0.828,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1051,b'020222376',37.046054,-4.507405,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1052,b'020222489',36.683328,-4.507181,0.634,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1053,b'020222497',36.933448,-4.50726,1.323,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1054,b'020222576',36.990651,-4.508439,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1055,b'020223262',36.718001,-4.507124,0.811,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1056,b'020223331',36.565719,-4.506352,0.827,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1057,b'020223994',36.730018,-4.505474,0.8,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1058,b'020224057',36.403629,-4.505606,0.74,-9.999,b'23',b'VVDS_DEEP',b'-',-9,-9
1059,b'020224086',36.479704,-4.508718,0.116,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1060,b'020224513',36.637555,-4.505775,0.439,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1061,b'020224740',36.852482,-4.504739,1.017,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1062,b'020225169',36.99313,-4.504276,1.06,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1063,b'020225259',36.679864,-4.504562,0.385,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1064,b'020225826',36.78403,-4.503888,0.604,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1065,b'020225914',36.461347,-4.50387,0.445,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1066,b'020226001',36.553175,-4.504201,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1067,b'020226228',36.849414,-4.502549,0.877,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1068,b'020226763',36.771212,-4.50242,0.568,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1069,b'020226778',36.30018,-4.503542,0.789,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1070,b'020226781',36.387748,-4.502019,0.89,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1071,b'020227011',36.819407,-4.50235,0.6,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1072,b'020227033',36.501579,-4.501911,0.141,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1073,b'020227064',36.775306,-4.501833,0.407,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1074,b'020227242',36.52988,-4.503104,0.098,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1075,b'020227252',36.691911,-4.501355,0.631,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1076,b'020227274',36.899337,-4.50285,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1077,b'020227489',36.779693,-4.500251,0.688,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1078,b'020227588',36.478874,-4.501284,0.636,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1079,b'020227802',36.492702,-4.500047,0.89,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1080,b'020228018',36.765827,-4.499501,0.895,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1081,b'020228157',36.437293,-4.499788,1.055,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1082,b'020228177',36.909896,-4.499849,0.434,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1083,b'020228247',36.596172,-4.499691,0.446,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1084,b'020228394',36.752576,-4.498831,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1085,b'020228501',36.712907,-4.49916,0.07,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1086,b'020228702',36.495326,-4.500159,0.883,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1087,b'020228793',36.903459,-4.497597,1.06,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1088,b'020228820',36.643734,-4.497919,0.622,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1089,b'020228902',36.283246,-4.501603,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1090,b'020229138',36.891291,-4.497148,1.207,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1091,b'020229231',36.591178,-4.498028,0.496,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1092,b'020229248',36.613087,-4.497974,0.695,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1093,b'020229451',36.499366,-4.497496,0.211,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1094,b'020229559',36.749988,-4.497269,0.388,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1095,b'020229625',36.615495,-4.49775,0.883,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1096,b'020229636',36.28601,-4.496984,0.634,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1097,b'020229747',36.409046,-4.49657,0.853,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1098,b'020230204',36.567535,-4.494839,0.965,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1099,b'020230228',36.875477,-4.494855,0.633,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1100,b'020230363',36.676978,-4.496272,0.266,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1101,b'020230463',36.974237,-4.495905,0.371,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1102,b'020230677',36.53171,-4.494272,1.013,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1103,b'020230736',36.349517,-4.493879,0.478,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1104,b'020230801',36.517968,-4.493561,0.925,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1105,b'020230900',36.618525,-4.49387,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1106,b'020231104',36.444992,-4.495466,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1107,b'020231447',36.521537,-4.493604,0.736,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1108,b'020231519',36.343027,-4.49277,0.608,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1109,b'020231654',36.68389,-4.492201,1.016,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1110,b'020231836',36.702295,-4.492067,0.561,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1111,b'020231862',36.824604,-4.491418,0.612,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1112,b'020231896',36.948729,-4.491165,0.89,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1113,b'020232163',36.893379,-4.490793,0.512,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1114,b'020232235',36.426178,-4.494308,0.589,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1115,b'020232334',36.71633,-4.491712,0.699,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1116,b'020232445',36.527983,-4.490851,0.622,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1117,b'020232550',36.30588,-4.490398,0.601,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1118,b'020232584',36.886914,-4.489929,0.524,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1119,b'020232814',36.460885,-4.490501,0.85,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
1120,b'020233327',36.270179,-4.489543,0.388,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1121,b'020233429',36.717369,-4.488727,0.724,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1122,b'020233459',36.872842,-4.488051,1.123,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1123,b'020233550',36.644556,-4.488453,1.039,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1124,b'020233633',36.914847,-4.488895,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1125,b'020233884',36.778345,-4.487544,1.259,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1126,b'020234032',36.685984,-4.486819,0.889,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1127,b'020234113',36.328352,-4.486497,0.857,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
